 Time 0.00000000  [reference_trajectory]  x 0.00000000   y 0.00000000   yaw 2.35602094   v 0.00000000   w 0.00000000   t 0.00000000
[state_of_robot]  Time 11.38000000 x -1.63364960 y -2.41617037 yaw 12.18968369 v 1.33854304 w 0.89976518 t 11.38000000
[reference_point] Time 11.38000000  x_ref -1.64388468  y_ref -2.42696846  yaw_ref 12.20370274  v_ref 1.34972398  w_ref 0.89981598  t 11.38000000
 [tracking_error]  Time 11.38000000 err_sx -0.00573849 err_sy -0.01372681 err_yaw 0.01401905 t 11.38000000
[control_command] Time 11.38000000  vc 1.33824701  wc 0.89995061  t 11.38000000
[state_of_robot]  Time 11.39000000 x -1.62120264 y -2.42109408 yaw 12.19868134 v 1.33847726 w 0.89980638 t 11.39000000
[state_of_robot]  Time 11.40000000 x -1.60871250 y -2.42590538 yaw 12.20767940 v 1.33842609 w 0.89983844 t 11.40000000
[reference_point] Time 11.40000000  x_ref -1.61891053  y_ref -2.43722445  yaw_ref 12.22170142  v_ref 1.34960574  w_ref 0.89973716  t 11.40000000
 [tracking_error]  Time 11.40000000 err_sx -0.00577370 err_sy -0.01409913 err_yaw 0.01402202 t 11.40000000
[control_command] Time 11.40000000  vc 1.33805833  wc 0.89876173  t 11.40000000
[state_of_robot]  Time 11.41000000 x -1.59618006 y -2.43060391 yaw 12.21667779 v 1.33834437 w 0.89959917 t 11.41000000
[state_of_robot]  Time 11.42000000 x -1.58360661 y -2.43518920 yaw 12.22567378 v 1.33828080 w 0.89941307 t 11.42000000
[reference_point] Time 11.42000000  x_ref -1.59350589  y_ref -2.44634469  yaw_ref 12.23969616  v_ref 1.34940919  w_ref 0.89960613  t 11.42000000
 [tracking_error]  Time 11.42000000 err_sx -0.00579602 err_sy -0.01374216 err_yaw 0.01402238 t 11.42000000
[control_command] Time 11.42000000  vc 1.33781715  wc 0.89968845  t 11.42000000
[state_of_robot]  Time 11.43000000 x -1.57099301 y -2.43966098 yaw 12.23466791 v 1.33817777 w 0.89947426 t 11.43000000
[state_of_robot]  Time 11.44000000 x -1.55834069 y -2.44401881 yaw 12.24366265 v 1.33809763 w 0.89952186 t 11.44000000
[reference_point] Time 11.44000000  x_ref -1.56810126  y_ref -2.45546493  yaw_ref 12.25769090  v_ref 1.34921264  w_ref 0.89947510  t 11.44000000
 [tracking_error]  Time 11.44000000 err_sx -0.00582190 err_sy -0.01387040 err_yaw 0.01402825 t 11.44000000
[control_command] Time 11.44000000  vc 1.33756884  wc 0.89918232  t 11.44000000
[state_of_robot]  Time 11.45000000 x -1.54565044 y -2.44826239 yaw 12.25265787 v 1.33798012 w 0.89944641 t 11.45000000
[state_of_robot]  Time 11.46000000 x -1.53292364 y -2.45239130 yaw 12.26165234 v 1.33788873 w 0.89938772 t 11.46000000
[reference_point] Time 11.46000000  x_ref -1.54250909  y_ref -2.46400786  yaw_ref 12.27568237  v_ref 1.34897732  w_ref 0.89931822  t 11.46000000
 [tracking_error]  Time 11.46000000 err_sx -0.00585387 err_sy -0.01387652 err_yaw 0.01403003 t 11.46000000
[control_command] Time 11.46000000  vc 1.33726958  wc 0.89900145  t 11.46000000
[state_of_robot]  Time 11.47000000 x -1.52016110 y -2.45640529 yaw 12.27064621 v 1.33775114 w 0.89930188 t 11.47000000
[state_of_robot]  Time 11.48000000 x -1.50736429 y -2.46030394 yaw 12.27963923 v 1.33764413 w 0.89923512 t 11.48000000
[reference_point] Time 11.48000000  x_ref -1.51672940  y_ref -2.47197349  yaw_ref 12.29367056  v_ref 1.34870324  w_ref 0.89913549  t 11.48000000
 [tracking_error]  Time 11.48000000 err_sx -0.00587605 err_sy -0.01376066 err_yaw 0.01403133 t 11.48000000
[control_command] Time 11.48000000  vc 1.33695113  wc 0.89915632  t 11.48000000
[state_of_robot]  Time 11.49000000 x -1.49453396 y -2.46408704 yaw 12.28863158 v 1.33749013 w 0.89921761 t 11.49000000
[state_of_robot]  Time 11.50000000 x -1.48167162 y -2.46775420 yaw 12.29762376 v 1.33737035 w 0.89920399 t 11.50000000
[reference_point] Time 11.50000000  x_ref -1.49094971  y_ref -2.47993911  yaw_ref 12.31165875  v_ref 1.34842916  w_ref 0.89895277  t 11.50000000
 [tracking_error]  Time 11.50000000 err_sx -0.00590855 err_sy -0.01412954 err_yaw 0.01403499 t 11.50000000
[control_command] Time 11.50000000  vc 1.33661205  wc 0.89786913  t 11.50000000
[state_of_robot]  Time 11.51000000 x -1.46877797 y -2.47130523 yaw 12.30661580 v 1.33720184 w 0.89890735 t 11.51000000
[state_of_robot]  Time 11.52000000 x -1.45585454 y -2.47473975 yaw 12.31560487 v 1.33707078 w 0.89867664 t 11.52000000
[reference_point] Time 11.52000000  x_ref -1.46485124  y_ref -2.48673429  yaw_ref 12.32963781  v_ref 1.34807863  w_ref 0.89871908  t 11.52000000
 [tracking_error]  Time 11.52000000 err_sx -0.00593272 err_sy -0.01376998 err_yaw 0.01403293 t 11.52000000
[control_command] Time 11.52000000  vc 1.33621319  wc 0.89868912  t 11.52000000
[state_of_robot]  Time 11.53000000 x -1.44290204 y -2.47805764 yaw 12.32459164 v 1.33688020 w 0.89867941 t 11.53000000
[state_of_robot]  Time 11.54000000 x -1.42992209 y -2.48125853 yaw 12.33357843 v 1.33673198 w 0.89868157 t 11.54000000
[reference_point] Time 11.54000000  x_ref -1.43875277  y_ref -2.49352947  yaw_ref 12.34761686  v_ref 1.34772810  w_ref 0.89848539  t 11.54000000
 [tracking_error]  Time 11.54000000 err_sx -0.00595729 err_sy -0.01389488 err_yaw 0.01403843 t 11.54000000
[control_command] Time 11.54000000  vc 1.33581353  wc 0.89808307  t 11.54000000
[state_of_robot]  Time 11.55000000 x -1.41691533 y -2.48434231 yaw 12.34256525 v 1.33652788 w 0.89854857 t 11.55000000
[state_of_robot]  Time 11.56000000 x -1.40388339 y -2.48730862 yaw 12.35155073 v 1.33636913 w 0.89844512 t 11.56000000
[reference_point] Time 11.56000000  x_ref -1.41252339  y_ref -2.49973306  yaw_ref 12.36559008  v_ref 1.34734003  w_ref 0.89822668  t 11.56000000
 [tracking_error]  Time 11.56000000 err_sx -0.00598858 err_sy -0.01389796 err_yaw 0.01403934 t 11.56000000
[control_command] Time 11.56000000  vc 1.33536287  wc 0.89780117  t 11.56000000
[state_of_robot]  Time 11.57000000 x -1.39082686 y -2.49015738 yaw 12.36053519 v 1.33614552 w 0.89830202 t 11.57000000
[state_of_robot]  Time 11.58000000 x -1.37774746 y -2.49288826 yaw 12.36951821 v 1.33597159 w 0.89819072 t 11.58000000
[reference_point] Time 11.58000000  x_ref -1.38616310  y_ref -2.50534506  yaw_ref 12.38355745  v_ref 1.34691442  w_ref 0.89794295  t 11.58000000
 [tracking_error]  Time 11.58000000 err_sx -0.00601080 err_sy -0.01377916 err_yaw 0.01403924 t 11.58000000
[control_command] Time 11.58000000  vc 1.33489282  wc 0.89785460  t 11.58000000
[state_of_robot]  Time 11.59000000 x -1.36464576 y -2.49550120 yaw 12.37850011 v 1.33573187 w 0.89811603 t 11.59000000
[state_of_robot]  Time 11.60000000 x -1.35152347 y -2.49799591 yaw 12.38748127 v 1.33554541 w 0.89805794 t 11.60000000
[reference_point] Time 11.60000000  x_ref -1.35980281  y_ref -2.51095706  yaw_ref 12.40152482  v_ref 1.34648882  w_ref 0.89765922  t 11.60000000
 [tracking_error]  Time 11.60000000 err_sx -0.00604017 err_sy -0.01414408 err_yaw 0.01404355 t 11.60000000
[control_command] Time 11.60000000  vc 1.33440848  wc 0.89647272  t 11.60000000
[state_of_robot]  Time 11.61000000 x -1.33838115 y -2.50037234 yaw 12.39646185 v 1.33529276 w 0.89770567 t 11.61000000
[state_of_robot]  Time 11.62000000 x -1.32522050 y -2.50263022 yaw 12.40543891 v 1.33509625 w 0.89743168 t 11.62000000
[reference_point] Time 11.62000000  x_ref -1.33323810  y_ref -2.51537624  yaw_ref 12.41947800  v_ref 1.34598983  w_ref 0.89732656  t 11.62000000
 [tracking_error]  Time 11.62000000 err_sx -0.00606569 err_sy -0.01378225 err_yaw 0.01403910 t 11.62000000
[control_command] Time 11.62000000  vc 1.33385846  wc 0.89718979  t 11.62000000
[state_of_robot]  Time 11.63000000 x -1.31204205 y -2.50476955 yaw 12.41441323 v 1.33482119 w 0.89737792 t 11.63000000
[state_of_robot]  Time 11.64000000 x -1.29884766 y -2.50679011 yaw 12.42338700 v 1.33460725 w 0.89733612 t 11.64000000
[reference_point] Time 11.64000000  x_ref -1.30667339  y_ref -2.51979542  yaw_ref 12.43743119  v_ref 1.34549084  w_ref 0.89699390  t 11.64000000
 [tracking_error]  Time 11.64000000 err_sx -0.00608852 err_sy -0.01390360 err_yaw 0.01404418 t 11.64000000
[control_command] Time 11.64000000  vc 1.33331380  wc 0.89648797  t 11.64000000
[state_of_robot]  Time 11.65000000 x -1.28563778 y -2.50869188 yaw 12.43236037 v 1.33431981 w 0.89714764 t 11.65000000
[state_of_robot]  Time 11.66000000 x -1.27241421 y -2.51047466 yaw 12.44133184 v 1.33409626 w 0.89700105 t 11.66000000
[reference_point] Time 11.66000000  x_ref -1.28003531  y_ref -2.52361493  yaw_ref 12.45537606  v_ref 1.34495615  w_ref 0.89663743  t 11.66000000
 [tracking_error]  Time 11.66000000 err_sx -0.00611869 err_sy -0.01390358 err_yaw 0.01404421 t 11.66000000
[control_command] Time 11.66000000  vc 1.33271876  wc 0.89610954  t 11.66000000
[state_of_robot]  Time 11.67000000 x -1.25917741 y -2.51213845 yaw 12.45030185 v 1.33379015 w 0.89680293 t 11.67000000
[state_of_robot]  Time 11.68000000 x -1.24592925 y -2.51368309 yaw 12.45926988 v 1.33355206 w 0.89664884 t 11.68000000
[reference_point] Time 11.68000000  x_ref -1.25332384  y_ref -2.52683478  yaw_ref 12.47331261  v_ref 1.34438574  w_ref 0.89625716  t 11.68000000
 [tracking_error]  Time 11.68000000 err_sx -0.00614050 err_sy -0.01378191 err_yaw 0.01404273 t 11.68000000
[control_command] Time 11.68000000  vc 1.33210474  wc 0.89606630  t 11.68000000
[state_of_robot]  Time 11.69000000 x -1.23267014 y -2.51510861 yaw 12.46823637 v 1.33323043 w 0.89651939 t 11.69000000
[state_of_robot]  Time 11.70000000 x -1.21940198 y -2.51641487 yaw 12.47720156 v 1.33298028 w 0.89641870 t 11.70000000
[reference_point] Time 11.70000000  x_ref -1.22661238  y_ref -2.53005462  yaw_ref 12.49124916  v_ref 1.34381533  w_ref 0.89587689  t 11.70000000
 [tracking_error]  Time 11.70000000 err_sx -0.00616639 err_sy -0.01414243 err_yaw 0.01404760 t 11.70000000
[control_command] Time 11.70000000  vc 1.33148255  wc 0.89459482  t 11.70000000
[state_of_robot]  Time 11.71000000 x -1.20612513 y -2.51760190 yaw 12.48616575 v 1.33264745 w 0.89601340 t 11.71000000
[state_of_robot]  Time 11.72000000 x -1.19284150 y -2.51866960 yaw 12.49512589 v 1.33238858 w 0.89569816 t 11.72000000
[reference_point] Time 11.72000000  x_ref -1.19981187  y_ref -2.53207171  yaw_ref 12.50916670  v_ref 1.34317576  w_ref 0.89545051  t 11.72000000
 [tracking_error]  Time 11.72000000 err_sx -0.00619274 err_sy -0.01377871 err_yaw 0.01404081 t 11.72000000
[control_command] Time 11.72000000  vc 1.33079029  wc 0.89521437  t 11.72000000
[state_of_robot]  Time 11.73000000 x -1.17955141 y -2.51961805 yaw 12.50408287 v 1.33203341 w 0.89559065 t 11.73000000
[state_of_robot]  Time 11.74000000 x -1.16625691 y -2.52044721 yaw 12.51303877 v 1.33175716 w 0.89550703 t 11.74000000
[reference_point] Time 11.74000000  x_ref -1.17301136  y_ref -2.53408880  yaw_ref 12.52708423  v_ref 1.34253619  w_ref 0.89502412  t 11.74000000
 [tracking_error]  Time 11.74000000 err_sx -0.00621345 err_sy -0.01389636 err_yaw 0.01404546 t 11.74000000
[control_command] Time 11.74000000  vc 1.33010929  wc 0.89442247  t 11.74000000
[state_of_robot]  Time 11.75000000 x -1.15295827 y -2.52115713 yaw 12.52199384 v 1.33139096 w 0.89526602 t 11.75000000
[state_of_robot]  Time 11.76000000 x -1.13965747 y -2.52174776 yaw 12.53094650 v 1.33110615 w 0.89507856 t 11.76000000
[reference_point] Time 11.76000000  x_ref -1.14619512  y_ref -2.53550435  yaw_ref 12.54499111  v_ref 1.34186329  w_ref 0.89457552  t 11.76000000
 [tracking_error]  Time 11.76000000 err_sx -0.00624206 err_sy -0.01389321 err_yaw 0.01404461 t 11.76000000
[control_command] Time 11.76000000  vc 1.32937916  wc 0.89395353  t 11.76000000
[state_of_robot]  Time 11.77000000 x -1.12635476 y -2.52221919 yaw 12.53989729 v 1.33072237 w 0.89482855 t 11.77000000
[state_of_robot]  Time 11.78000000 x -1.11305220 y -2.52257144 yaw 12.54884558 v 1.33042388 w 0.89463410 t 11.78000000
[reference_point] Time 11.78000000  x_ref -1.11936313  y_ref -2.53631834  yaw_ref 12.56288733  v_ref 1.34115707  w_ref 0.89410471  t 11.78000000
 [tracking_error]  Time 11.78000000 err_sx -0.00626301 err_sy -0.01376880 err_yaw 0.01404175 t 11.78000000
[control_command] Time 11.78000000  vc 1.32863105  wc 0.89381997  t 11.78000000
[state_of_robot]  Time 11.79000000 x -1.09975001 y -2.52280458 yaw 12.55779192 v 1.33002547 w 0.89445319 t 11.79000000
[state_of_robot]  Time 11.80000000 x -1.08645024 y -2.52291868 yaw 12.56673645 v 1.32971560 w 0.89431247 t 11.80000000
[reference_point] Time 11.80000000  x_ref -1.09253115  y_ref -2.53713234  yaw_ref 12.58078355  v_ref 1.34045085  w_ref 0.89363390  t 11.80000000
 [tracking_error]  Time 11.80000000 err_sx -0.00628513 err_sy -0.01412454 err_yaw 0.01404710 t 11.80000000
[control_command] Time 11.80000000  vc 1.32788059  wc 0.89226542  t 11.80000000
[state_of_robot]  Time 11.81000000 x -1.07315308 y -2.52291382 yaw 12.57567957 v 1.32930782 w 0.89385757 t 11.81000000
[state_of_robot]  Time 11.82000000 x -1.05986058 y -2.52279007 yaw 12.58461815 v 1.32899066 w 0.89350376 t 11.82000000
[reference_point] Time 11.82000000  x_ref -1.06572492  y_ref -2.53674596  yaw_ref 12.59865623  v_ref 1.33968077  w_ref 0.89312052  t 11.82000000
 [tracking_error]  Time 11.82000000 err_sx -0.00631178 err_sy -0.01375931 err_yaw 0.01403808 t 11.82000000
[control_command] Time 11.82000000  vc 1.32705722  wc 0.89279446  t 11.82000000
[state_of_robot]  Time 11.83000000 x -1.04657289 y -2.52254758 yaw 12.59355319 v 1.32856101 w 0.89334614 t 11.83000000
[state_of_robot]  Time 11.84000000 x -1.03329219 y -2.52218649 yaw 12.60248665 v 1.32822683 w 0.89322354 t 11.84000000
[reference_point] Time 11.84000000  x_ref -1.03891869  y_ref -2.53635958  yaw_ref 12.61652890  v_ref 1.33891070  w_ref 0.89260713  t 11.84000000
 [tracking_error]  Time 11.84000000 err_sx -0.00633002 err_sy -0.01387317 err_yaw 0.01404225 t 11.84000000
[control_command] Time 11.84000000  vc 1.32625065  wc 0.89191960  t 11.84000000
[state_of_robot]  Time 11.85000000 x -1.02001858 y -2.52170689 yaw 12.61141888 v 1.32778768 w 0.89293378 t 11.85000000
[state_of_robot]  Time 11.86000000 x -1.00675417 y -2.52110895 yaw 12.62034822 v 1.32744612 w 0.89270841 t 11.86000000
[reference_point] Time 11.86000000  x_ref -1.01215368  y_ref -2.53537585  yaw_ref 12.63438875  v_ref 1.33811021  w_ref 0.89207348  t 11.86000000
 [tracking_error]  Time 11.86000000 err_sx -0.00635668 err_sy -0.01386694 err_yaw 0.01404053 t 11.86000000
[control_command] Time 11.86000000  vc 1.32539685  wc 0.89136762  t 11.86000000
[state_of_robot]  Time 11.87000000 x -0.99349905 y -2.52039277 yaw 12.62927530 v 1.32699073 w 0.89241045 t 11.87000000
[state_of_robot]  Time 11.88000000 x -0.98025538 y -2.51955858 yaw 12.63819941 v 1.32663653 w 0.89217871 t 11.88000000
[reference_point] Time 11.88000000  x_ref -0.98542990  y_ref -2.53379478  yaw_ref 12.65223576  v_ref 1.33727932  w_ref 0.89151955  t 11.88000000
 [tracking_error]  Time 11.88000000 err_sx -0.00637634 err_sy -0.01373998 err_yaw 0.01403635 t 11.88000000
[control_command] Time 11.88000000  vc 1.32452664  wc 0.89115145  t 11.88000000
[state_of_robot]  Time 11.89000000 x -0.96702323 y -2.51860649 yaw 12.64712120 v 1.32616767 w 0.89195043 t 11.89000000
[state_of_robot]  Time 11.90000000 x -0.95380476 y -2.51753677 yaw 12.65604070 v 1.32580299 w 0.89177288 t 11.90000000
[reference_point] Time 11.90000000  x_ref -0.95870612  y_ref -2.53221370  yaw_ref 12.67008277  v_ref 1.33644843  w_ref 0.89096562  t 11.90000000
 [tracking_error]  Time 11.90000000 err_sx -0.00639447 err_sy -0.01409065 err_yaw 0.01404207 t 11.90000000
[control_command] Time 11.90000000  vc 1.32365949  wc 0.88952168  t 11.90000000
[state_of_robot]  Time 11.91000000 x -0.94060000 y -2.51634951 yaw 12.66495843 v 1.32532666 w 0.89127261 t 11.91000000
[state_of_robot]  Time 11.92000000 x -0.92741109 y -2.51504502 yaw 12.67387116 v 1.32495618 w 0.89088352 t 11.92000000
[reference_point] Time 11.92000000  x_ref -0.93212077  y_ref -2.52944655  yaw_ref 12.68790208  v_ref 1.33556000  w_ref 0.89037333  t 11.92000000
 [tracking_error]  Time 11.92000000 err_sx -0.00642088 err_sy -0.01372434 err_yaw 0.01403093 t 11.92000000
[control_command] Time 11.92000000  vc 1.32271825  wc 0.88996857  t 11.92000000
[state_of_robot]  Time 11.93000000 x -0.91423801 y -2.51362342 yaw 12.68277999 v 1.32445886 w 0.89068019 t 11.93000000
[state_of_robot]  Time 11.94000000 x -0.90108306 y -2.51208511 yaw 12.69168679 v 1.32407206 w 0.89052205 t 11.94000000
[reference_point] Time 11.94000000  x_ref -0.90553542  y_ref -2.52667940  yaw_ref 12.70572139  v_ref 1.33467157  w_ref 0.88978104  t 11.94000000
 [tracking_error]  Time 11.94000000 err_sx -0.00643635 err_sy -0.01383438 err_yaw 0.01403460 t 11.94000000
[control_command] Time 11.94000000  vc 1.32179887  wc 0.88901920  t 11.94000000
[state_of_robot]  Time 11.95000000 x -0.88794617 y -2.51043017 yaw 12.70059201 v 1.32356690 w 0.89018809 t 11.95000000
[state_of_robot]  Time 11.96000000 x -0.87482955 y -2.50865899 yaw 12.70949389 v 1.32317401 w 0.88992834 t 11.96000000
[reference_point] Time 11.96000000  x_ref -0.87904685  y_ref -2.52332493  yaw_ref 12.72352590  v_ref 1.33375613  w_ref 0.88917075  t 11.96000000
 [tracking_error]  Time 11.96000000 err_sx -0.00646068 err_sy -0.01382515 err_yaw 0.01403200 t 11.96000000
[control_command] Time 11.96000000  vc 1.32083477  wc 0.88839292  t 11.96000000
[state_of_robot]  Time 11.97000000 x -0.86173310 y -2.50677168 yaw 12.71839318 v 1.32265418 w 0.88958713 t 11.97000000
[state_of_robot]  Time 11.98000000 x -0.84865910 y -2.50476868 yaw 12.72728905 v 1.32224986 w 0.88932175 t 11.98000000
[reference_point] Time 11.98000000  x_ref -0.85265504  y_ref -2.51938314  yaw_ref 12.74131559  v_ref 1.33281366  w_ref 0.88854244  t 11.98000000
 [tracking_error]  Time 11.98000000 err_sx -0.00647865 err_sy -0.01369588 err_yaw 0.01402655 t 11.98000000
[control_command] Time 11.98000000  vc 1.31985636  wc 0.88810312  t 11.98000000
[state_of_robot]  Time 11.99000000 x -0.83560743 y -2.50265011 yaw 12.73618227 v 1.32171797 w 0.88905094 t 11.99000000
[state_of_robot]  Time 12.00000000 x -0.82258036 y -2.50041645 yaw 12.74507278 v 1.32130428 w 0.88884032 t 12.00000000
[reference_point] Time 12.00000000  x_ref -0.82626324  y_ref -2.51544136  yaw_ref 12.75910529  v_ref 1.33187120  w_ref 0.88791413  t 12.00000000
 [tracking_error]  Time 12.00000000 err_sx -0.00649262 err_sy -0.01404128 err_yaw 0.01403251 t 12.00000000
[control_command] Time 12.00000000  vc 1.31888597  wc 0.88640712  t 12.00000000
[state_of_robot]  Time 12.01000000 x -0.80957773 y -2.49806780 yaw 12.75396118 v 1.32076688 w 0.88829961 t 12.01000000
[state_of_robot]  Time 12.02000000 x -0.79660177 y -2.49560467 yaw 12.76284418 v 1.32034890 w 0.88787906 t 12.02000000
[reference_point] Time 12.02000000  x_ref -0.80011903  y_ref -2.51033913  yaw_ref 12.77686357  v_ref 1.33087842  w_ref 0.88725228  t 12.02000000
 [tracking_error]  Time 12.02000000 err_sx -0.00651828 err_sy -0.01367434 err_yaw 0.01401940 t 12.02000000
[control_command] Time 12.02000000  vc 1.31784187  wc 0.88678150  t 12.02000000
[state_of_robot]  Time 12.03000000 x -0.78365230 y -2.49302719 yaw 12.77172297 v 1.31979178 w 0.88763515 t 12.03000000
[state_of_robot]  Time 12.04000000 x -0.77073168 y -2.49033598 yaw 12.78059932 v 1.31935847 w 0.88744545 t 12.04000000
[reference_point] Time 12.04000000  x_ref -0.77397482  y_ref -2.50523690  yaw_ref 12.79462186  v_ref 1.32988565  w_ref 0.88659043  t 12.04000000
 [tracking_error]  Time 12.04000000 err_sx -0.00653072 err_sy -0.01378061 err_yaw 0.01402254 t 12.04000000
[control_command] Time 12.04000000  vc 1.31682420  wc 0.88576720  t 12.04000000
[state_of_robot]  Time 12.05000000 x -0.75783970 y -2.48753110 yaw 12.78947377 v 1.31879530 w 0.88707251 t 12.05000000
[state_of_robot]  Time 12.06000000 x -0.74497860 y -2.48461318 yaw 12.79834450 v 1.31835728 w 0.88678244 t 12.06000000
[reference_point] Time 12.06000000  x_ref -0.74798084  y_ref -2.49956286  yaw_ref 12.81236360  v_ref 1.32886968  w_ref 0.88591312  t 12.06000000
 [tracking_error]  Time 12.06000000 err_sx -0.00655240 err_sy -0.01376854 err_yaw 0.01401910 t 12.06000000
[control_command] Time 12.06000000  vc 1.31576487  wc 0.88507654  t 12.06000000
[state_of_robot]  Time 12.07000000 x -0.73214815 y -2.48158229 yaw 12.80721232 v 1.31778118 w 0.88640335 t 12.07000000
[state_of_robot]  Time 12.08000000 x -0.71935069 y -2.47843911 yaw 12.81607635 v 1.31733311 w 0.88610850 t 12.08000000
[reference_point] Time 12.08000000  x_ref -0.72213709  y_ref -2.49331701  yaw_ref 12.83008879  v_ref 1.32783051  w_ref 0.88522034  t 12.08000000
 [tracking_error]  Time 12.08000000 err_sx -0.00656832 err_sy -0.01363720 err_yaw 0.01401243 t 12.08000000
[control_command] Time 12.08000000  vc 1.31469387  wc 0.88472332  t 12.08000000
[state_of_robot]  Time 12.09000000 x -0.70658592 y -2.47518373 yaw 12.82493744 v 1.31674662 w 0.88580069 t 12.09000000
[state_of_robot]  Time 12.10000000 x -0.69385618 y -2.47181688 yaw 12.83379545 v 1.31629045 w 0.88556127 t 12.10000000
[reference_point] Time 12.10000000  x_ref -0.69629333  y_ref -2.48707116  yaw_ref 12.84781398  v_ref 1.32679134  w_ref 0.88452756  t 12.10000000
 [tracking_error]  Time 12.10000000 err_sx -0.00657803 err_sy -0.01397721 err_yaw 0.01401853 t 12.10000000
[control_command] Time 12.10000000  vc 1.31363529  wc 0.88297122  t 12.10000000
[state_of_robot]  Time 12.11000000 x -0.68116115 y -2.46833860 yaw 12.84265106 v 1.31570041 w 0.88498571 t 12.11000000
[state_of_robot]  Time 12.12000000 x -0.66850311 y -2.46474964 yaw 12.85150092 v 1.31524150 w 0.88453804 t 12.12000000
[reference_point] Time 12.12000000  x_ref -0.67080154  y_ref -2.47970103  yaw_ref 12.86550453  v_ref 1.32570988  w_ref 0.88380658  t 12.12000000
 [tracking_error]  Time 12.12000000 err_sx -0.00660243 err_sy -0.01361010 err_yaw 0.01400361 t 12.12000000
[control_command] Time 12.12000000  vc 1.31250501  wc 0.88328381  t 12.12000000
[state_of_robot]  Time 12.13000000 x -0.65588172 y -2.46105010 yaw 12.86034630 v 1.31463339 w 0.88425933 t 12.13000000
[state_of_robot]  Time 12.14000000 x -0.64329937 y -2.45724082 yaw 12.86918889 v 1.31416042 w 0.88404254 t 12.14000000
[reference_point] Time 12.14000000  x_ref -0.64530975  y_ref -2.47233090  yaw_ref 12.88319508  v_ref 1.32462841  w_ref 0.88308561  t 12.14000000
 [tracking_error]  Time 12.14000000 err_sx -0.00661165 err_sy -0.01371271 err_yaw 0.01400619 t 12.14000000
[control_command] Time 12.14000000  vc 1.31140511  wc 0.88221517  t 12.14000000
[state_of_robot]  Time 12.15000000 x -0.63075571 y -2.45332184 yaw 12.87802932 v 1.31354813 w 0.88363646 t 12.15000000
[state_of_robot]  Time 12.16000000 x -0.61825302 y -2.44929401 yaw 12.88686568 v 1.31307190 w 0.88332062 t 12.16000000
[reference_point] Time 12.16000000  x_ref -0.62001897  y_ref -2.46440951  yaw_ref 12.90086760  v_ref 1.32352794  w_ref 0.88235196  t 12.16000000
 [tracking_error]  Time 12.16000000 err_sx -0.00663040 err_sy -0.01369798 err_yaw 0.01400192 t 12.16000000
[control_command] Time 12.16000000  vc 1.31026713  wc 0.88147104  t 12.16000000
[state_of_robot]  Time 12.17000000 x -0.60579092 y -2.44515735 yaw 12.89569889 v 1.31244862 w 0.88290960 t 12.17000000
[state_of_robot]  Time 12.18000000 x -0.59337175 y -2.44091279 yaw 12.90452798 v 1.31196384 w 0.88258992 t 12.18000000
[reference_point] Time 12.18000000  x_ref -0.59492918  y_ref -2.45593685  yaw_ref 12.91852211  v_ref 1.32240845  w_ref 0.88160563  t 12.18000000
 [tracking_error]  Time 12.18000000 err_sx -0.00664392 err_sy -0.01356488 err_yaw 0.01399412 t 12.18000000
[control_command] Time 12.18000000  vc 1.30912060  wc 0.88106550  t 12.18000000
[state_of_robot]  Time 12.19000000 x -0.58099511 y -2.43656036 yaw 12.91335388 v 1.31133201 w 0.88225116 t 12.19000000
[state_of_robot]  Time 12.20000000 x -0.56866330 y -2.43210102 yaw 12.92217639 v 1.31084059 w 0.88198768 t 12.20000000
[reference_point] Time 12.20000000  x_ref -0.56983939  y_ref -2.44746419  yaw_ref 12.93617661  v_ref 1.32128896  w_ref 0.88085931  t 12.20000000
 [tracking_error]  Time 12.20000000 err_sx -0.00664936 err_sy -0.01389951 err_yaw 0.01400022 t 12.20000000
[control_command] Time 12.20000000  vc 1.30799023  wc 0.87926822  t 12.20000000
[state_of_robot]  Time 12.21000000 x -0.55637593 y -2.42753476 yaw 12.93099627 v 1.31020717 w 0.88138336 t 12.21000000
[state_of_robot]  Time 12.22000000 x -0.54413522 y -2.42286256 yaw 12.93981010 v 1.30971452 w 0.88091333 t 12.22000000
[reference_point] Time 12.22000000  x_ref -0.54520006  y_ref -2.43791300  yaw_ref 12.95379379  v_ref 1.32013587  w_ref 0.88009058  t 12.22000000
 [tracking_error]  Time 12.22000000 err_sx -0.00667204 err_sy -0.01353268 err_yaw 0.01398369 t 12.22000000
[control_command] Time 12.22000000  vc 1.30679180  wc 0.87953073  t 12.22000000
[state_of_robot]  Time 12.23000000 x -0.53194076 y -2.41808446 yaw 12.94861924 v 1.30906503 w 0.88060608 t 12.23000000
[state_of_robot]  Time 12.24000000 x -0.51979488 y -2.41320155 yaw 12.95742530 v 1.30855986 w 0.88036712 t 12.24000000
[reference_point] Time 12.24000000  x_ref -0.52056073  y_ref -2.42836181  yaw_ref 12.97141098  v_ref 1.31898278  w_ref 0.87932185  t 12.24000000
 [tracking_error]  Time 12.24000000 err_sx -0.00667788 err_sy -0.01363181 err_yaw 0.01398568 t 12.24000000
[control_command] Time 12.24000000  vc 1.30562702  wc 0.87841920  t 12.24000000
[state_of_robot]  Time 12.25000000 x -0.50769715 y -2.40821379 yaw 12.96622897 v 1.30790812 w 0.87993425 t 12.25000000
